source,target,weight
N3376,N2370,4
N3377,N8642,5
N3377,N6384,2
N3377,N755,5
N3378,N483,2
N3378,N3938,3
N3378,N444,5
N3379,N8991,4
N3379,N5239,3
N3379,N938,2
N3380,N4691,2
N3380,N1998,3
N3380,N6250,2
N3381,N1525,2
N3381,N5454,2
N3381,N9428,3
N3382,N9787,5
N3382,N9960,4
N3382,N5558,1
N3383,N6316,5
N3383,N8870,1
N3383,N2123,1
N3384,N7326,4
N3384,N7193,1
N3384,N1524,1
N3385,N5634,3
N3385,N9684,3
N3385,N3183,4
N3386,N7836,4
N3386,N7256,3
N3386,N7948,2
N3387,N941,1
N3387,N860,5
N3387,N897,2
N3388,N157,2
N3388,N4650,5
N3388,N2360,2
N3389,N334,3
N3389,N3437,5
N3389,N2601,3
N3390,N634,3
N3390,N2017,1
N3390,N2958,2
N3391,N1808,3
N3391,N302,2
N3391,N9998,1
N3392,N7990,2
N3392,N597,3
N3392,N2092,5
N3393,N3750,2
N3393,N9723,3
N3393,N2942,2
N3394,N1042,3
N3394,N4198,5
N3394,N6166,3
N3395,N1945,1
N3395,N6841,2
N3395,N7039,5
N3396,N276,5
N3396,N2355,5
N3396,N6178,5
N3397,N2702,4
N3397,N6574,4
N3397,N203,5
N3398,N8126,4
N3398,N1264,4
N3398,N286,2
N3399,N5590,5
N3399,N3357,3
N3399,N6832,3
N3400,N6529,4
N3400,N4746,2
N3400,N8158,3
N3401,N6560,4
N3401,N88,5
N3401,N5082,2
N3402,N1537,5
N3402,N9223,4
N3402,N2941,1
N3403,N1831,1
N3403,N967,4
N3403,N4491,1
N3404,N1000,4
N3404,N482,3
N3404,N3168,1
N3405,N3198,5
N3405,N5527,1
N3405,N7942,3
N3406,N8471,5
N3406,N5816,5
N3406,N676,3
N3407,N9077,3
N3407,N2496,3
N3407,N9102,3
N3408,N15,2
N3408,N4679,3
N3408,N4996,1
N3409,N8985,1
N3409,N185,3
N3409,N7993,4
N3410,N2355,4
N3410,N6231,3
N3410,N8757,3
N3411,N2690,4
N3411,N3970,5
N3411,N535,1
N3412,N4676,1
N3412,N8855,3
N3412,N5793,2
N3413,N7252,5
N3413,N2577,4
N3413,N6837,5
N3414,N4236,2
N3414,N7134,1
N3414,N5215,2
N3415,N2411,2
N3415,N7108,4
N3415,N2670,1
N3416,N5388,1
N3416,N7902,3
N3416,N6959,5
N3417,N5185,3
N3417,N7090,3
N3417,N7827,3
N3418,N8968,5
N3418,N2459,2
N3418,N455,3
N3419,N4362,4
N3419,N4224,5
N3419,N2463,5
N3420,N9480,4
N3420,N3199,3
N3420,N285,4
N3421,N1063,4
N3421,N8119,1
N3421,N7588,2
N3422,N7475,3
N3422,N5417,3
N3422,N4078,5
N3423,N5815,5
N3423,N2662,4
N3423,N2360,2
N3424,N9842,3
N3424,N5556,2
N3424,N8490,3
N3425,N4495,2
N3425,N9771,5
N3425,N1810,1
N3426,N14,1
N3426,N6622,2
N3426,N9846,5
N3427,N4569,5
N3427,N2941,3
N3427,N3849,4
N3428,N8613,3
N3428,N3398,2
N3428,N39,2
N3429,N5717,1
N3429,N7785,5
N3429,N953,1
N3430,N3794,1
N3430,N6971,2
N3430,N2890,2
N3431,N2668,5
N3431,N9021,3
N3431,N2574,2
N3432,N83,5
N3432,N6621,1
N3432,N1905,5
N3433,N7814,2
N3433,N3325,2
N3433,N9659,5
N3434,N4766,4
N3434,N3488,3
N3434,N7247,3
N3435,N8128,2
N3435,N743,5
N3435,N2543,4
N3436,N7631,5
N3436,N6149,4
N3436,N1987,3
N3437,N3193,4
N3437,N6741,3
N3437,N4866,1
N3438,N4515,1
N3438,N7268,4
N3438,N4866,5
N3439,N3926,5
N3439,N4856,4
N3439,N1947,4
N3440,N321,2
N3440,N90,5
N3440,N3219,4
N3441,N135,5
N3441,N1804,4
N3441,N9850,3
N3442,N1425,2
N3442,N9825,2
N3442,N6296,5
N3443,N9665,1
N3443,N2938,3
N3443,N3402,5
N3444,N9695,5
N3444,N5086,1
N3444,N976,1
N3445,N7959,1
N3445,N7306,2
N3445,N8714,5
N3446,N2399,5
N3446,N3768,1
N3446,N1769,3
N3447,N6392,1
N3447,N2535,1
N3447,N7075,5
N3448,N223,4
N3448,N2378,3
N3448,N5516,2
N3449,N1966,4
N3449,N2056,5
N3449,N6755,5
N3450,N4731,1
N3450,N3159,1
N3450,N5091,3
N3451,N5301,2
N3451,N5420,5
N3451,N9162,3
N3452,N9319,3
N3452,N2652,1
N3452,N906,1
N3453,N8548,1
N3453,N1380,1
N3453,N2098,1
N3454,N5673,2
N3454,N7633,1
N3454,N8708,1
N3455,N1030,4
N3455,N2234,5
N3455,N462,2
N3456,N4283,3
N3456,N5833,4
N3456,N4819,5
N3457,N2792,4
N3457,N193,4
N3457,N1410,2
N3458,N7695,3
N3458,N4723,1
N3458,N9431,4
N3459,N9198,2
N3459,N2480,2
N3459,N1745,4
N3460,N638,3
N3460,N6263,5
N3460,N7073,4
N3461,N9560,4
N3461,N4510,3
N3461,N6237,5
N3462,N7930,1
N3462,N3610,2
N3462,N3155,2
N3463,N1754,4
N3463,N9752,3
N3463,N4325,5
N3464,N3167,3
N3464,N1427,5
N3464,N4665,4
N3465,N118,4
N3465,N8124,3
N3465,N6583,5
N3466,N2754,2
N3466,N711,2
N3466,N4962,2
N3467,N875,4
N3467,N8883,1
N3467,N2698,1
N3468,N3663,1
N3468,N2566,3
N3468,N1016,4
N3469,N2458,4
N3469,N8536,1
N3469,N9680,4
N3470,N9364,1
N3470,N572,4
N3470,N9811,2
N3471,N8794,3
N3471,N9325,2
N3471,N9241,3
N3472,N5262,4
N3472,N1866,4
N3472,N2461,1
N3473,N8912,5
N3473,N1179,3
N3473,N6364,5
N3474,N685,1
N3474,N3332,3
N3474,N3472,2
N3475,N8546,5
N3475,N8820,2
N3475,N875,1
N3476,N7612,4
N3476,N4239,5
N3476,N220,5
N3477,N7532,4
N3477,N7971,1
N3477,N6827,1
N3478,N6117,1
N3478,N5768,5
N3478,N2125,5
N3479,N2193,1
N3479,N5206,4
N3479,N8378,1
N3480,N4564,4
N3480,N1372,3
N3480,N3106,2
N3481,N4984,4
N3481,N9004,1
N3481,N6497,2
N3482,N2075,5
N3482,N443,2
N3482,N321,1
N3483,N828,3
N3483,N800,3
N3483,N5476,1
N3484,N5666,3
N3484,N1854,5
N3484,N1093,5
N3485,N7751,4
N3485,N6988,3
N3485,N7359,3
N3486,N1100,4
N3486,N775,1
N3486,N9988,1
N3487,N3202,3
N3487,N2886,1
N3487,N4382,1
N3488,N7497,1
N3488,N4098,2
N3488,N8199,5
N3489,N8600,4
N3489,N5401,5
N3489,N1633,4
N3490,N9834,5
N3490,N4124,1
N3490,N7846,1
N3491,N6241,1
N3491,N2638,1
N3491,N4783,2
N3492,N8585,5
N3492,N3682,4
N3492,N3929,4
N3493,N6034,4
N3493,N9941,4
N3493,N3556,4
N3494,N2077,3
N3494,N153,4
N3494,N5851,4
N3495,N4646,3
N3495,N1636,2
N3495,N9888,5
N3496,N5293,2
N3496,N2750,5
N3496,N5248,1
N3497,N3629,3
N3497,N833,4
N3497,N5066,5
N3498,N4293,2
N3498,N435,3
N3498,N9734,2
N3499,N8811,1
N3499,N3886,3
N3499,N994,3
N3500,N3216,2
N3500,N7953,1
N3500,N155,3
N3501,N3145,5
N3501,N7652,1
N3501,N6471,4
N3502,N6750,2
N3502,N2044,3
N3502,N5476,5
N3503,N1609,4
N3503,N5260,5
N3503,N265,2
N3504,N3485,5
N3504,N936,1
N3504,N1642,1
N3505,N6916,4
N3505,N567,1
N3505,N8027,4
N3506,N3259,1
N3506,N7313,5
N3506,N6329,1
N3507,N8319,1
N3507,N5740,5
N3507,N8729,2
N3508,N4564,3
N3508,N1949,2
N3508,N8484,2
N3509,N7298,4
N3509,N2868,5
N3509,N9635,1
N3510,N8767,2
N3510,N2956,3
N3510,N7005,1
N3511,N7973,3
N3511,N9533,3
N3511,N42,2
N3512,N9986,5
N3512,N2292,1
N3512,N3565,4
N3513,N9529,2
N3513,N7940,4
N3513,N936,2
N3514,N1767,3
N3514,N1060,3
N3514,N7667,4
N3515,N6111,1
N3515,N7242,1
N3515,N3304,1
N3516,N62,2
N3516,N7858,3
N3516,N4834,1
N3517,N6787,3
N3517,N3616,5
N3517,N1990,5
N3518,N4004,4
N3518,N3437,2
N3518,N8517,1
N3519,N2177,4
N3519,N163,2
N3519,N5754,5
N3520,N4426,4
N3520,N9025,5
N3520,N3332,5
N3521,N8537,4
N3521,N2233,1
N3521,N1845,4
N3522,N2198,3
N3522,N7514,2
N3522,N2286,3
N3523,N1644,4
N3523,N4399,5
N3523,N8971,3
N3524,N6719,5
N3524,N7103,2
N3524,N9371,2
N3525,N5138,1
N3525,N4243,4
N3525,N922,5
N3526,N2323,1
N3526,N6806,1
N3526,N953,3
N3527,N8839,5
N3527,N2701,1
N3527,N392,5
N3528,N3342,4
N3528,N24,3
N3528,N9048,2
N3529,N6432,3
N3529,N1605,3
N3529,N6068,1
N3530,N6326,2
N3530,N3557,2
N3530,N2348,3
N3531,N6858,4
N3531,N9120,3
N3531,N5898,4
N3532,N8950,4
N3532,N1561,2
N3532,N2592,1
N3533,N9428,5
N3533,N9760,3
N3533,N6339,3
N3534,N5890,4
N3534,N1220,5
N3534,N1433,3
N3535,N6294,4
N3535,N9001,2
N3535,N9239,2
N3536,N2130,4
N3536,N9658,3
N3536,N4184,3
N3537,N8238,4
N3537,N2263,5
N3537,N9334,3
N3538,N1802,2
N3538,N2125,3
N3538,N2213,3
N3539,N1423,3
N3539,N6038,1
N3539,N7904,5
N3540,N5895,4
N3540,N4754,3
N3540,N6416,1
N3541,N2474,2
N3541,N6950,5
N3541,N4935,1
N3542,N8142,4
N3542,N6128,2
N3542,N4585,4
N3543,N7142,3
N3543,N5204,2
N3543,N4322,1
N3544,N9319,4
N3544,N1442,3
N3544,N248,1
N3545,N4100,1
N3545,N6630,1
N3545,N6737,3
N3546,N7915,5
N3546,N7391,3
N3546,N1494,1
N3547,N8590,4
N3547,N7950,1
N3547,N5022,3
N3548,N1388,5
N3548,N3108,2
N3548,N7423,3
N3549,N7536,4
N3549,N6456,2
N3549,N4211,1
N3550,N233,1
N3550,N1202,2
N3550,N5509,5
N3551,N988,3
N3551,N9261,2
N3551,N7419,5
N3552,N9402,4
N3552,N1962,4
N3552,N2558,2
N3553,N556,2
N3553,N3059,3
N3553,N8469,4
N3554,N8068,4
N3554,N3873,4
N3554,N6183,5
N3555,N3092,4
N3555,N7322,1
N3555,N2068,3
N3556,N509,1
N3556,N430,2
N3556,N8039,3
N3557,N7665,4
N3557,N1888,1
N3557,N1475,2
N3558,N6631,1
N3558,N7423,4
N3558,N2428,3
N3559,N1990,2
N3559,N7891,4
N3559,N44,2
N3560,N4502,3
N3560,N6845,4
N3560,N1998,5
N3561,N2514,1
N3561,N2256,1
N3561,N8792,5
N3562,N1601,4
N3562,N5260,5
N3562,N7150,4
N3563,N8736,4
N3563,N2879,4
N3563,N1637,1
N3564,N8874,4
N3564,N7126,3
N3564,N7561,1
N3565,N9722,2
N3565,N3444,5
N3565,N7024,2
N3566,N2727,1
N3566,N6767,1
N3566,N4370,5
N3567,N4885,1
N3567,N8515,1
N3567,N1095,5
N3568,N5676,4
N3568,N8088,5
N3568,N7972,2
N3569,N2629,5
N3569,N2200,5
N3569,N6329,3
N3570,N5651,3
N3570,N8399,3
N3570,N1221,5
N3571,N6465,3
N3571,N9555,4
N3571,N2827,4
N3572,N3270,1
N3572,N1358,3
N3572,N1260,5
N3573,N5028,1
N3573,N4988,5
N3573,N5719,4
N3574,N3941,2
N3574,N3541,3
N3574,N7903,5
N3575,N7163,4
N3575,N5521,1
N3575,N2282,2
N3576,N3939,2
N3576,N7287,4
N3576,N2844,2
N3577,N1089,2
N3577,N3062,5
N3577,N2287,2
N3578,N5543,1
N3578,N6315,3
N3578,N6299,2
N3579,N3526,4
N3579,N1888,2
N3579,N3260,2
N3580,N135,5
N3580,N9257,1
N3580,N9177,1
N3581,N421,3
N3581,N3242,4
N3581,N426,1
N3582,N7753,2
N3582,N2351,3
N3582,N8963,2
N3583,N790,4
N3583,N2137,3
N3583,N723,3
N3584,N7186,2
N3584,N6090,5
N3584,N5672,4
N3585,N1229,3
N3585,N4751,2
N3585,N2505,2
N3586,N3333,1
N3586,N9174,1
N3586,N5648,2
N3587,N6640,3
N3587,N4561,2
N3587,N5879,5
N3588,N2275,2
N3588,N730,5
N3588,N8313,1
N3589,N7488,5
N3589,N2476,4
N3589,N2290,2
N3590,N6318,2
N3590,N537,2
N3590,N2954,2
N3591,N8014,4
N3591,N5577,1
N3591,N6066,3
N3592,N7656,2
N3592,N5302,4
N3592,N790,2
N3593,N350,4
N3593,N1196,3
N3593,N3754,5
N3594,N2367,2
N3594,N7838,3
N3594,N9773,3
N3595,N5459,1
N3595,N2879,2
N3595,N149,3
N3596,N1920,2
N3596,N5477,4
N3596,N7544,4
N3597,N5264,4
N3597,N3780,5
N3597,N518,3
N3598,N7265,4
N3598,N4294,5
N3598,N3511,1
N3599,N3343,2
N3599,N2015,3
N3599,N3155,3
N3600,N1292,4
N3600,N2360,2
N3600,N1620,2
N3601,N6156,1
N3601,N505,5
N3601,N1444,1
N3602,N9865,4
N3602,N1801,1
N3602,N1786,4
N3603,N5193,4
N3603,N3650,2
N3603,N2467,1
N3604,N7404,4
N3604,N5885,1
N3604,N5281,5
N3605,N9447,1
N3605,N2253,1
N3605,N9928,2
N3606,N3209,3
N3606,N7510,2
N3606,N1934,4
N3607,N6061,4
N3607,N142,2
N3607,N64,4
N3608,N8929,4
N3608,N4128,1
N3608,N22,1
N3609,N4750,4
N3609,N528,3
N3609,N3383,1
N3610,N4928,2
N3610,N3558,1
N3610,N6497,5
N3611,N354,5
N3611,N5943,4
N3611,N2509,2
N3612,N3423,2
N3612,N1057,5
N3612,N302,4
N3613,N1204,3
N3613,N2767,3
N3613,N7361,2
N3614,N9017,3
N3614,N770,4
N3614,N2696,4
N3615,N2055,5
N3615,N9358,1
N3615,N8403,2
N3616,N5869,4
N3616,N9172,2
N3616,N2529,5
N3617,N6147,2
N3617,N9020,3
N3617,N576,3
N3618,N4721,4
N3618,N2439,2
N3618,N7574,4
N3619,N6721,2
N3619,N7627,3
N3619,N3680,2
N3620,N3888,5
N3620,N2513,3
N3620,N5009,4
N3621,N4806,2
N3621,N3951,4
N3621,N4420,2
N3622,N9439,5
N3622,N1778,1
N3622,N5029,1
N3623,N7302,1
N3623,N8411,5
N3623,N5665,2
N3624,N1043,2
N3624,N4576,1
N3624,N7360,5
N3625,N8975,2
N3625,N3323,1
N3625,N2220,5
N3626,N4563,5
N3626,N9519,5
N3626,N6623,4
N3627,N348,3
N3627,N902,1
N3627,N3453,3
N3628,N3866,1
N3628,N3294,4
N3628,N2183,4
N3629,N1129,1
N3629,N2364,2
N3629,N7885,5
N3630,N168,5
N3630,N2456,3
N3630,N5321,5
N3631,N1932,4
N3631,N5946,1
N3631,N571,3
N3632,N7230,4
N3632,N7997,1
N3632,N5177,2
N3633,N9497,5
N3633,N9716,2
N3633,N2696,5
N3634,N2651,4
N3634,N2178,5
N3634,N8190,1
N3635,N440,5
N3635,N277,5
N3635,N6008,1
N3636,N4497,5
N3636,N2306,3
N3636,N8362,2
N3637,N8456,3
N3637,N7563,2
N3637,N6866,4
N3638,N3172,5
N3638,N2396,5
N3638,N8046,4
N3639,N444,5
N3639,N463,3
N3639,N1259,5
N3640,N3439,4
N3640,N1322,5
N3640,N9086,3
N3641,N9311,5
N3641,N7043,5
N3641,N2146,5
N3642,N9026,4
N3642,N3323,4
N3642,N1035,5
N3643,N5590,4
N3643,N3482,3
N3643,N6322,4
N3644,N1043,4
N3644,N2933,5
N3644,N8686,3
N3645,N5254,2
N3645,N5737,3
N3645,N3975,1
N3646,N8654,1
N3646,N3094,2
N3646,N270,1
N3647,N744,5
N3647,N9918,4
N3647,N7571,1
N3648,N6605,4
N3648,N3119,5
N3648,N2761,5
N3649,N754,2
N3649,N5881,2
N3649,N8647,3
N3650,N5273,3
N3650,N8247,2
N3650,N6326,1
N3651,N6452,4
N3651,N8365,5
N3651,N3244,1
N3652,N2242,3
N3652,N1521,1
N3652,N2637,1
N3653,N2563,4
N3653,N2381,5
N3653,N3684,1
N3654,N8466,4
N3654,N226,3
N3654,N6220,3
N3655,N2341,5
N3655,N9454,5
N3655,N1695,3
N3656,N456,1
N3656,N9442,3
N3656,N9312,1
N3657,N2819,5
N3657,N1723,1
N3657,N4,3
N3658,N7016,5
N3658,N3061,2
N3658,N1356,2
N3659,N3580,3
N3659,N5778,3
N3659,N5576,2
N3660,N2908,4
N3660,N9173,2
N3660,N555,1
N3661,N5219,1
N3661,N9622,1
N3661,N9562,4
N3662,N6074,1
N3662,N6641,4
N3662,N3087,4
N3663,N9602,3
N3663,N5530,3
N3663,N1815,4
N3664,N2954,5
N3664,N1130,2
N3664,N6613,1
N3665,N3105,2
N3665,N5734,5
N3665,N8959,5
N3666,N644,3
N3666,N9742,2
N3666,N5885,4
N3667,N6662,5
N3667,N257,4
N3667,N2041,3
N3668,N2444,2
N3668,N6294,2
N3668,N3594,2
N3669,N2092,5
N3669,N2574,3
N3669,N9837,2
N3670,N6772,2
N3670,N3183,3
N3670,N4735,5
N3671,N4490,3
N3671,N9305,1
N3671,N1426,5
N3672,N4242,1
N3672,N4112,1
N3672,N7719,1
N3673,N9589,5
N3673,N1705,1
N3673,N9709,4
N3674,N4814,4
N3674,N224,5
N3674,N120,4
N3675,N9926,4
N3675,N5452,1
N3675,N9440,5
N3676,N153,5
N3676,N7310,2
N3676,N2217,5
N3677,N875,1
N3677,N5920,4
N3677,N7888,4
N3678,N2417,4
N3678,N1139,1
N3678,N2406,2
N3679,N6393,2
N3679,N295,5
N3679,N9845,4
N3680,N3836,1
N3680,N2348,4
N3680,N6347,2
N3681,N6033,5
N3681,N7938,2
N3681,N7567,5
N3682,N3126,1
N3682,N1308,4
N3682,N9802,1
N3683,N2912,5
N3683,N9345,4
N3683,N4065,2
N3684,N8584,1
N3684,N8862,1
N3684,N577,2
N3685,N236,2
N3685,N5907,5
N3685,N7141,2
N3686,N2532,5
N3686,N6150,2
N3686,N5319,3
N3687,N4770,4
N3687,N6949,4
N3687,N9037,1
N3688,N1116,1
N3688,N9456,3
N3688,N9850,1
N3689,N4830,5
N3689,N2989,2
N3689,N4429,5
N3690,N2243,2
N3690,N7205,4
N3690,N4634,3
N3691,N9086,5
N3691,N456,1
N3691,N6689,3
N3692,N3886,1
N3692,N54,3
N3692,N8349,5
N3693,N1760,4
N3693,N6942,1
N3693,N1074,2
N3694,N4429,2
N3694,N8280,2
N3694,N2706,5
N3695,N1804,1
N3695,N584,5
N3695,N6793,4
N3696,N4856,4
N3696,N478,1
N3696,N5261,4
N3697,N8858,5
N3697,N2915,1
N3697,N9753,5
N3698,N3395,3
N3698,N3741,2
N3698,N5033,2
N3699,N1847,3
N3699,N1535,1
N3699,N2574,1
N3700,N9872,4
N3700,N8892,5
N3700,N2897,5
N3701,N4722,4
N3701,N9581,4
N3701,N9784,1
N3702,N7405,4
N3702,N211,2
N3702,N5567,1
N3703,N7255,3
N3703,N4034,4
N3703,N4370,4
N3704,N1622,3
N3704,N4502,1
N3704,N2560,4
N3705,N8410,1
N3705,N8755,5
N3705,N970,4
N3706,N2067,3
N3706,N995,4
N3706,N5739,5
N3707,N2037,1
N3707,N3211,1
N3707,N3155,3
N3708,N455,5
N3708,N9902,1
N3708,N9786,5
N3709,N9770,4
N3709,N7641,1
N3709,N9412,1
N3710,N4114,5
N3710,N4837,3
N3710,N9872,2
N3711,N7161,5
N3711,N972,3
N3711,N6887,3
N3712,N3511,2
N3712,N4763,3
N3712,N1832,5
N3713,N9417,5
N3713,N734,5
N3713,N7686,5
N3714,N7789,2
N3714,N1547,2
N3714,N2786,3
N3715,N8425,1
N3715,N2717,2
N3715,N9517,4
N3716,N888,2
N3716,N8633,5
N3716,N8708,1
N3717,N9427,1
N3717,N6067,2
N3717,N1102,1
N3718,N7102,3
N3718,N8157,5
N3718,N9614,4
N3719,N535,4
N3719,N5011,5
N3719,N895,3
N3720,N4414,3
N3720,N6688,3
N3720,N5412,2
N3721,N2045,4
N3721,N1344,1
N3721,N2578,1
N3722,N8684,5
N3722,N3737,5
N3722,N8229,5
N3723,N6394,4
N3723,N2827,1
N3723,N6846,3
N3724,N4664,1
N3724,N705,3
N3724,N6834,5
N3725,N3606,3
N3725,N2671,1
N3725,N3439,4
N3726,N8318,3
N3726,N2180,1
N3726,N3980,1
N3727,N2500,2
N3727,N1301,2
N3727,N3276,2
N3728,N790,3
N3728,N9018,1
N3728,N3824,4
N3729,N3558,4
N3729,N4780,1
N3729,N3732,1
N3730,N2384,1
N3730,N6987,1
N3730,N4668,4
N3731,N6658,5
N3731,N958,3
N3731,N7457,4
N3732,N7407,5
N3732,N7001,4
N3732,N5302,1
N3733,N2197,3
N3733,N1422,3
N3733,N5780,5
N3734,N2318,2
N3734,N8385,2
N3734,N430,5
N3735,N7751,1
N3735,N7121,2
N3735,N9856,2
N3736,N2047,5
N3736,N3104,3
N3736,N8247,3
N3737,N2077,2
N3737,N5995,3
N3737,N9605,4
N3738,N2563,2
N3738,N476,1
N3738,N72,4
N3739,N3764,5
N3739,N3819,4
N3739,N5186,4
N3740,N7522,1
N3740,N1903,1
N3740,N1974,4
N3741,N8005,2
N3741,N9511,3
N3741,N2146,3
N3742,N5440,4
N3742,N2734,2
N3742,N2850,5
N3743,N8969,4
N3743,N373,1
N3743,N1414,2
N3744,N341,2
N3744,N2374,5
N3744,N2118,2
N3745,N1827,1
N3745,N4219,1
N3745,N4601,3
N3746,N3456,3
N3746,N1039,2
N3746,N6517,4
N3747,N7746,2
N3747,N7562,1
N3747,N6765,3
N3748,N1422,2
N3748,N2634,1
N3748,N7130,3
N3749,N1780,4
N3749,N2811,4
N3749,N37,5
N3750,N833,4
N3750,N2596,5
N3750,N9377,2
N3751,N6500,1
N3751,N8634,5
N3751,N5152,3
N3752,N7985,1
N3752,N4061,4
N3752,N2020,2
N3753,N7183,4
N3753,N8937,4
N3753,N3083,5
N3754,N2663,3
N3754,N6802,2
N3754,N6682,2
N3755,N9223,2
N3755,N1673,2
N3755,N8232,5
N3756,N4501,4
N3756,N6352,1
N3756,N8939,4
N3757,N6270,4
N3757,N4276,2
N3757,N7876,5
N3758,N9859,1
N3758,N4794,4
N3758,N6746,5
N3759,N487,5
N3759,N6039,1
N3759,N1062,1
N3760,N37,5
N3760,N7236,3
N3760,N5453,5
N3761,N9493,3
N3761,N6219,1
N3761,N2776,2
N3762,N6305,5
N3762,N2283,2
N3762,N8502,5
N3763,N2671,5
N3763,N4405,2
N3763,N223,5
N3764,N3175,1
N3764,N8788,3
N3764,N998,4
N3765,N9176,2
N3765,N5403,5
N3765,N2290,5
N3766,N6978,1
N3766,N5373,5
N3766,N1755,4
N3767,N5420,3
N3767,N5828,2
N3767,N8631,1
N3768,N3021,3
N3768,N4646,4
N3768,N3274,3
N3769,N3159,5
N3769,N2790,3
N3769,N5909,4
N3770,N9657,3
N3770,N1109,5
N3770,N7975,2
N3771,N1015,5
N3771,N8370,2
N3771,N8186,1
N3772,N7892,5
N3772,N4913,4
N3772,N4446,2
N3773,N8511,3
N3773,N8302,4
N3773,N6384,4
N3774,N153,2
N3774,N704,4
N3774,N9525,2
N3775,N5042,5
N3775,N7629,2
N3775,N9529,5
N3776,N6223,1
N3776,N7492,1
N3776,N7326,1
N3777,N52,4
N3777,N8502,4
N3777,N3786,2
N3778,N1727,2
N3778,N2201,1
N3778,N2152,2
N3779,N3802,3
N3779,N3960,1
N3779,N2527,2
N3780,N7663,5
N3780,N4590,1
N3780,N8698,5
N3781,N3210,2
N3781,N6203,3
N3781,N178,1
N3782,N9034,4
N3782,N9017,5
N3782,N2927,5
N3783,N8209,4
N3783,N1095,4
N3783,N8990,5
N3784,N1888,2
N3784,N5893,2
N3784,N5727,4
N3785,N9892,2
N3785,N7838,2
N3785,N1895,2
N3786,N6281,1
N3786,N6536,4
N3786,N3965,4
N3787,N4825,5
N3787,N1711,1
N3787,N5515,5
N3788,N4038,2
N3788,N8039,4
N3788,N46,1
N3789,N2388,2
N3789,N6773,2
N3789,N8999,5
N3790,N4304,3
N3790,N3226,5
N3790,N3363,5
N3791,N8473,5
N3791,N1871,1
N3791,N1531,1
N3792,N8983,2
N3792,N9135,1
N3792,N357,3
N3793,N539,3
N3793,N3900,3
N3793,N8388,5
N3794,N257,3
N3794,N6434,2
N3794,N3333,1
N3795,N9066,1
N3795,N8347,2
N3795,N394,3
N3796,N3862,2
N3796,N4302,5
N3796,N1592,3
N3797,N5785,4
N3797,N5839,3
N3797,N7643,2
N3798,N1097,5
N3798,N3086,4
N3798,N729,4
N3799,N6217,1
N3799,N7025,3
N3799,N758,5
N3800,N304,4
N3800,N7806,5
N3800,N4180,1
N3801,N4101,2
N3801,N8634,5
N3801,N387,1
N3802,N4310,5
N3802,N5342,1
N3802,N1654,1
N3803,N8193,4
N3803,N6827,5
N3803,N9240,2
N3804,N2782,5
N3804,N324,4
N3804,N9161,5
N3805,N8655,2
N3805,N6363,3
N3805,N4265,5
N3806,N9860,4
N3806,N4586,2
N3806,N7873,2
N3807,N2204,5
N3807,N1306,5
N3807,N9680,5
N3808,N942,2
N3808,N893,5
N3808,N4072,2
N3809,N2961,4
N3809,N8042,2
N3809,N6655,2
N3810,N4122,2
N3810,N5569,3
N3810,N2338,5
N3811,N2173,4
N3811,N8830,3
N3811,N1628,1
N3812,N8649,3
N3812,N7446,4
N3812,N6468,1
N3813,N899,1
N3813,N1250,2
N3813,N8166,3
N3814,N4132,3
N3814,N5129,4
N3814,N8224,4
N3815,N1073,1
N3815,N396,5
N3815,N2194,3
N3816,N6631,4
N3816,N4809,5
N3816,N6397,1
N3817,N2119,3
N3817,N5099,3
N3817,N9325,5
N3818,N1691,1
N3818,N3078,5
N3818,N1861,2
N3819,N9436,5
N3819,N3405,3
N3819,N7421,4
N3820,N4674,4
N3820,N1433,5
N3820,N9268,4
N3821,N2437,2
N3821,N4452,4
N3821,N9962,2
N3822,N8125,2
N3822,N443,1
N3822,N6749,3
N3823,N2548,5
N3823,N4150,3
N3823,N3283,1
N3824,N7165,2
N3824,N3950,4
N3824,N2319,4
N3825,N2314,2
N3825,N1575,2
N3825,N8467,3
N3826,N5431,1
N3826,N742,1
N3826,N2608,5
N3827,N1326,2
N3827,N783,2
N3827,N1411,5
N3828,N8564,5
N3828,N951,3
N3828,N6796,3
N3829,N9112,5
N3829,N1627,1
N3829,N7545,4
N3830,N5584,5
N3830,N6756,5
N3830,N674,1
N3831,N2896,5
N3831,N1052,3
N3831,N4662,2
N3832,N1553,2
N3832,N4491,2
N3832,N2776,4
N3833,N9732,4
N3833,N1192,5
N3833,N3208,2
N3834,N8470,3
N3834,N3863,5
N3834,N8222,3
N3835,N1820,2
N3835,N8650,2
N3835,N367,2
N3836,N5174,1
N3836,N8077,3
N3836,N2391,4
N3837,N2682,5
N3837,N714,3
N3837,N915,3
N3838,N8406,1
N3838,N5176,3
N3838,N7504,4
N3839,N154,1
N3839,N7597,5
N3839,N408,1
N3840,N2397,2
N3840,N8675,4
N3840,N8948,3
N3841,N678,2
N3841,N2220,2
N3841,N562,4
N3842,N8040,2
N3842,N9871,5
N3842,N2196,4
N3843,N1165,1
N3843,N9721,4
N3843,N952,3
N3844,N3941,4
N3844,N5202,4
N3844,N7517,1
N3845,N5082,1
N3845,N5222,2
N3845,N7444,5
N3846,N9665,1
N3846,N5197,2
N3846,N5589,1
N3847,N213,1
N3847,N903,1
N3847,N1080,1
N3848,N2630,1
N3848,N2494,4
N3848,N3607,3
