source,target,weight
N11593,N15551,2
N11593,N14696,2
N11593,N23006,4
N11594,N16554,1
N11594,N10013,4
N11594,N16108,2
N11595,N18728,2
N11595,N8954,3
N11595,N12736,1
N11596,N14640,3
N11596,N14941,5
N11596,N14544,5
N11597,N1102,2
N11597,N17151,5
N11597,N6126,1
N11598,N18894,4
N11598,N5636,4
N11598,N9188,2
N11599,N1196,3
N11599,N14675,3
N11599,N5075,4
N11600,N24971,3
N11600,N18004,2
N11600,N14410,5
N11601,N642,3
N11601,N3305,2
N11601,N6904,1
N11602,N4053,1
N11602,N11462,1
N11602,N1440,1
N11603,N18933,5
N11603,N316,2
N11603,N17062,2
N11604,N19,4
N11604,N2159,5
N11604,N24353,2
N11605,N311,2
N11605,N18286,5
N11605,N2166,2
N11606,N12198,1
N11606,N2441,4
N11606,N16934,5
N11607,N2947,5
N11607,N7755,1
N11607,N6706,3
N11608,N5730,3
N11608,N588,5
N11608,N844,5
N11609,N3185,1
N11609,N21259,3
N11609,N16893,1
N11610,N11090,1
N11610,N15205,5
N11610,N2248,2
N11611,N2763,3
N11611,N5365,2
N11611,N308,1
N11612,N2871,5
N11612,N21845,4
N11612,N22334,4
N11613,N23794,3
N11613,N1337,5
N11613,N3856,1
N11614,N22073,1
N11614,N19737,1
N11614,N2762,1
N11615,N23117,4
N11615,N5725,4
N11615,N15076,4
N11616,N18734,2
N11616,N14731,3
N11616,N10415,5
N11617,N6584,4
N11617,N11338,3
N11617,N16130,2
N11618,N1039,1
N11618,N12140,1
N11618,N9167,1
N11619,N7699,3
N11619,N4666,3
N11619,N5844,4
N11620,N731,2
N11620,N14237,4
N11620,N1531,3
N11621,N4733,4
N11621,N22447,1
N11621,N2954,5
N11622,N8870,3
N11622,N2718,3
N11622,N20729,1
N11623,N14820,2
N11623,N5374,2
N11623,N7496,2
N11624,N3972,5
N11624,N15151,1
N11624,N360,3
N11625,N7232,4
N11625,N19614,3
N11625,N6405,3
N11626,N10480,2
N11626,N2348,4
N11626,N8069,4
N11627,N19125,4
N11627,N4839,4
N11627,N1155,3
N11628,N5525,5
N11628,N2283,3
N11628,N24390,4
N11629,N5187,4
N11629,N17309,1
N11629,N19238,2
N11630,N13295,1
N11630,N8329,4
N11630,N15697,3
N11631,N16493,3
N11631,N2580,3
N11631,N2765,5
N11632,N14460,5
N11632,N1841,5
N11632,N24341,1
N11633,N3259,2
N11633,N6807,2
N11633,N6588,5
N11634,N22292,3
N11634,N8,4
N11634,N6672,3
N11635,N16214,5
N11635,N5441,5
N11635,N356,2
N11636,N6778,5
N11636,N1187,5
N11636,N21368,2
N11637,N6366,3
N11637,N183,3
N11637,N6643,2
N11638,N24205,5
N11638,N6709,3
N11638,N15152,1
N11639,N3565,2
N11639,N18543,5
N11639,N853,5
N11640,N1086,4
N11640,N948,1
N11640,N5239,3
N11641,N9678,3
N11641,N10967,2
N11641,N3989,1
N11642,N8602,3
N11642,N11073,5
N11642,N2843,1
N11643,N20540,2
N11643,N1243,5
N11643,N10469,2
N11644,N6136,1
N11644,N19427,1
N11644,N10159,2
N11645,N3652,3
N11645,N8960,1
N11645,N4852,5
N11646,N11102,4
N11646,N16441,2
N11646,N6395,1
N11647,N7155,4
N11647,N12219,5
N11647,N3448,1
N11648,N23870,4
N11648,N2980,5
N11648,N1462,3
N11649,N4799,3
N11649,N12400,3
N11649,N22166,4
N11650,N24718,4
N11650,N2900,1
N11650,N5713,2
N11651,N4503,5
N11651,N4117,2
N11651,N5837,5
N11652,N7368,4
N11652,N11803,2
N11652,N7214,4
N11653,N3409,4
N11653,N22216,5
N11653,N1960,5
N11654,N8750,1
N11654,N1273,2
N11654,N23752,4
N11655,N3650,5
N11655,N22513,5
N11655,N5887,5
N11656,N10515,2
N11656,N228,3
N11656,N7761,1
N11657,N3349,5
N11657,N20331,4
N11657,N24879,3
N11658,N9691,2
N11658,N23699,1
N11658,N13577,3
N11659,N16732,5
N11659,N21519,5
N11659,N13748,2
N11660,N12072,1
N11660,N7913,5
N11660,N6843,1
N11661,N2580,3
N11661,N906,3
N11661,N213,1
N11662,N579,5
N11662,N6097,3
N11662,N7736,4
N11663,N20147,2
N11663,N2017,3
N11663,N5577,4
N11664,N19488,3
N11664,N12343,5
N11664,N21010,1
N11665,N22532,5
N11665,N4522,5
N11665,N15823,2
N11666,N8249,5
N11666,N13368,5
N11666,N15262,1
N11667,N16023,2
N11667,N11457,4
N11667,N9900,2
N11668,N2745,3
N11668,N16123,1
N11668,N16420,2
N11669,N16737,1
N11669,N12249,1
N11669,N7416,5
N11670,N725,2
N11670,N6973,5
N11670,N3252,3
N11671,N5503,2
N11671,N21786,2
N11671,N24770,1
N11672,N2582,2
N11672,N22915,2
N11672,N19843,5
N11673,N285,4
N11673,N5117,2
N11673,N1030,1
N11674,N9475,5
N11674,N11295,4
N11674,N7907,1
N11675,N7343,5
N11675,N24536,5
N11675,N22951,2
N11676,N24717,1
N11676,N21531,2
N11676,N256,1
N11677,N22952,5
N11677,N4169,3
N11677,N24223,1
N11678,N22837,1
N11678,N8274,5
N11678,N10449,1
N11679,N5932,2
N11679,N9920,5
N11679,N5027,1
N11680,N12740,4
N11680,N14086,3
N11680,N19592,2
N11681,N12563,3
N11681,N731,5
N11681,N15866,3
N11682,N5726,2
N11682,N3321,5
N11682,N23476,4
N11683,N7778,1
N11683,N10283,4
N11683,N20668,2
N11684,N6157,3
N11684,N13924,5
N11684,N3101,5
N11685,N742,4
N11685,N7530,5
N11685,N5908,2
N11686,N6076,1
N11686,N14534,2
N11686,N23352,2
N11687,N7197,2
N11687,N1793,1
N11687,N2601,3
N11688,N24870,5
N11688,N4861,4
N11688,N8458,1
N11689,N952,1
N11689,N24560,4
N11689,N5911,3
N11690,N20705,3
N11690,N2823,4
N11690,N1012,3
N11691,N5514,4
N11691,N699,3
N11691,N18881,1
N11692,N4993,5
N11692,N711,3
N11692,N11678,4
N11693,N2972,1
N11693,N14520,3
N11693,N2207,4
N11694,N23581,3
N11694,N17264,3
N11694,N6579,4
N11695,N388,2
N11695,N5947,5
N11695,N15875,4
N11696,N2363,3
N11696,N1801,2
N11696,N4757,1
N11697,N21685,3
N11697,N11663,4
N11697,N19344,2
N11698,N2896,5
N11698,N15686,1
N11698,N6370,2
N11699,N22226,3
N11699,N434,5
N11699,N11038,3
N11700,N6711,3
N11700,N3548,4
N11700,N6569,4
N11701,N18181,2
N11701,N4306,2
N11701,N5555,4
N11702,N7023,4
N11702,N9308,2
N11702,N5133,2
N11703,N19562,5
N11703,N5614,3
N11703,N14516,4
N11704,N18521,2
N11704,N1328,4
N11704,N24510,3
N11705,N22876,1
N11705,N218,4
N11705,N16649,1
N11706,N9969,1
N11706,N8331,5
N11706,N23253,3
N11707,N3601,3
N11707,N1031,4
N11707,N6400,3
N11708,N6371,3
N11708,N5096,1
N11708,N7208,3
N11709,N3640,1
N11709,N22030,4
N11709,N557,1
N11710,N2174,1
N11710,N21472,1
N11710,N4930,2
N11711,N15795,3
N11711,N10757,3
N11711,N6251,1
N11712,N21926,3
N11712,N22753,3
N11712,N5786,5
N11713,N3423,4
N11713,N9245,4
N11713,N5641,2
N11714,N17979,5
N11714,N7116,5
N11714,N10290,4
N11715,N12073,2
N11715,N5603,2
N11715,N5096,1
N11716,N15035,1
N11716,N23786,1
N11716,N426,2
N11717,N8071,1
N11717,N2454,3
N11717,N2884,2
N11718,N21794,5
N11718,N1481,3
N11718,N14511,3
N11719,N24611,2
N11719,N1427,1
N11719,N19830,1
N11720,N695,2
N11720,N7405,3
N11720,N6061,5
N11721,N18615,1
N11721,N1948,3
N11721,N11860,1
N11722,N1916,2
N11722,N2598,2
N11722,N5773,2
N11723,N11380,3
N11723,N11693,5
N11723,N22553,3
N11724,N9303,2
N11724,N912,1
N11724,N17547,3
N11725,N1812,3
N11725,N19700,1
N11725,N3260,5
N11726,N17971,2
N11726,N10933,3
N11726,N8630,3
N11727,N24805,5
N11727,N23041,2
N11727,N1690,2
N11728,N7947,1
N11728,N3349,5
N11728,N15633,1
N11729,N9029,2
N11729,N6237,3
N11729,N1779,1
N11730,N3584,1
N11730,N3032,5
N11730,N5702,3
N11731,N6469,2
N11731,N15894,1
N11731,N17371,2
N11732,N4218,2
N11732,N2547,4
N11732,N8673,5
N11733,N9759,5
N11733,N17921,4
N11733,N11238,2
N11734,N16881,4
N11734,N1207,1
N11734,N15476,1
N11735,N13381,1
N11735,N3467,5
N11735,N12390,1
N11736,N6767,4
N11736,N4347,2
N11736,N23856,4
N11737,N5240,1
N11737,N1439,1
N11737,N5848,1
N11738,N832,3
N11738,N18830,1
N11738,N14905,5
N11739,N16294,5
N11739,N15889,2
N11739,N4911,3
N11740,N7219,5
N11740,N24400,4
N11740,N3570,2
N11741,N6710,5
N11741,N7666,1
N11741,N22798,3
N11742,N16841,3
N11742,N20657,3
N11742,N24046,2
N11743,N2322,1
N11743,N3232,2
N11743,N8395,5
N11744,N17430,4
N11744,N22349,4
N11744,N7922,5
N11745,N21418,3
N11745,N296,4
N11745,N17917,5
N11746,N1772,4
N11746,N2944,1
N11746,N18163,1
N11747,N22690,3
N11747,N7513,3
N11747,N8839,2
N11748,N4144,3
N11748,N13608,4
N11748,N480,1
N11749,N22979,1
N11749,N8503,2
N11749,N7457,4
N11750,N5399,3
N11750,N21718,4
N11750,N6272,1
N11751,N14017,4
N11751,N14341,2
N11751,N7909,2
N11752,N11762,5
N11752,N3216,5
N11752,N8989,5
N11753,N3605,3
N11753,N7770,2
N11753,N19648,2
N11754,N8641,2
N11754,N24350,1
N11754,N14015,1
N11755,N1269,4
N11755,N7344,4
N11755,N3093,2
N11756,N1859,5
N11756,N14786,2
N11756,N7346,2
N11757,N5234,3
N11757,N6615,2
N11757,N7347,1
N11758,N24094,4
N11758,N8482,5
N11758,N10587,2
N11759,N19049,1
N11759,N17446,3
N11759,N7530,4
N11760,N10323,4
N11760,N24380,1
N11760,N120,5
N11761,N7046,4
N11761,N14216,4
N11761,N6576,4
N11762,N193,5
N11762,N4990,3
N11762,N724,4
N11763,N14914,3
N11763,N8547,3
N11763,N7559,5
N11764,N6087,3
N11764,N22906,5
N11764,N18896,3
N11765,N12443,5
N11765,N7754,4
N11765,N2565,1
N11766,N5924,1
N11766,N6988,3
N11766,N7366,4
N11767,N20010,3
N11767,N15123,5
N11767,N17768,5
N11768,N17717,4
N11768,N5179,2
N11768,N5696,2
N11769,N11049,1
N11769,N6419,3
N11769,N9569,5
N11770,N24726,1
N11770,N23647,3
N11770,N23828,5
N11771,N13974,1
N11771,N7627,5
N11771,N15621,2
N11772,N18616,4
N11772,N23389,1
N11772,N57,3
N11773,N22122,3
N11773,N7732,2
N11773,N4824,4
N11774,N11461,4
N11774,N3087,1
N11774,N7469,4
N11775,N10877,4
N11775,N3137,1
N11775,N5890,1
N11776,N15722,3
N11776,N2731,4
N11776,N8483,3
N11777,N5237,4
N11777,N21936,4
N11777,N12262,2
N11778,N8118,5
N11778,N3643,5
N11778,N19640,5
N11779,N14558,4
N11779,N20535,3
N11779,N1958,5
N11780,N2952,2
N11780,N5172,5
N11780,N9305,3
N11781,N2876,4
N11781,N10946,3
N11781,N24332,3
N11782,N15885,5
N11782,N19184,3
N11782,N21246,3
N11783,N2113,4
N11783,N17450,1
N11783,N21161,3
N11784,N10414,5
N11784,N23631,5
N11784,N1600,5
N11785,N14371,5
N11785,N13228,2
N11785,N14706,5
N11786,N21472,1
N11786,N1335,4
N11786,N3437,2
N11787,N1494,5
N11787,N60,2
N11787,N13908,2
N11788,N22133,1
N11788,N3901,2
N11788,N11681,1
N11789,N19834,1
N11789,N7428,5
N11789,N24457,2
N11790,N6767,4
N11790,N4048,1
N11790,N5087,1
N11791,N5267,3
N11791,N14863,4
N11791,N13814,3
N11792,N20988,4
N11792,N9072,2
N11792,N10333,4
N11793,N3388,2
N11793,N18240,2
N11793,N6942,5
N11794,N21939,1
N11794,N15314,3
N11794,N17579,1
N11795,N4543,4
N11795,N15632,2
N11795,N21373,1
N11796,N18082,2
N11796,N16405,4
N11796,N7826,1
N11797,N2316,4
N11797,N24865,3
N11797,N18222,4
N11798,N7052,1
N11798,N15271,2
N11798,N1194,4
N11799,N20895,4
N11799,N17169,1
N11799,N3215,5
N11800,N2960,5
N11800,N10060,2
N11800,N7081,1
N11801,N22516,2
N11801,N15208,5
N11801,N10929,2
N11802,N21463,2
N11802,N6908,4
N11802,N7649,5
N11803,N2186,5
N11803,N8105,1
N11803,N7467,4
N11804,N9861,1
N11804,N7449,1
N11804,N1224,2
N11805,N1387,3
N11805,N20030,2
N11805,N4509,1
N11806,N19937,5
N11806,N17684,3
N11806,N3230,1
N11807,N15218,2
N11807,N17654,1
N11807,N5047,5
N11808,N9825,5
N11808,N2864,3
N11808,N17954,3
N11809,N22263,4
N11809,N2145,1
N11809,N3526,4
N11810,N12085,2
N11810,N19802,4
N11810,N17834,2
N11811,N4180,4
N11811,N4321,1
N11811,N1643,5
N11812,N1997,2
N11812,N541,5
N11812,N15219,5
N11813,N15457,4
N11813,N17841,4
N11813,N15737,4
N11814,N7620,5
N11814,N22213,1
N11814,N2169,2
N11815,N12616,5
N11815,N7219,3
N11815,N13635,3
N11816,N6554,1
N11816,N23570,4
N11816,N2301,4
N11817,N3190,4
N11817,N5771,2
N11817,N14446,1
N11818,N19353,1
N11818,N3556,3
N11818,N2979,2
N11819,N14954,1
N11819,N24223,1
N11819,N17168,3
N11820,N4009,1
N11820,N3125,4
N11820,N385,3
N11821,N20649,1
N11821,N11114,2
N11821,N17374,2
N11822,N163,1
N11822,N19580,4
N11822,N4407,2
N11823,N5068,4
N11823,N2241,5
N11823,N2411,4
N11824,N221,1
N11824,N20826,1
N11824,N15887,5
N11825,N17977,3
N11825,N10697,4
N11825,N1673,4
N11826,N4700,3
N11826,N1093,1
N11826,N1928,2
N11827,N20016,5
N11827,N9483,1
N11827,N5342,3
N11828,N10599,1
N11828,N8089,1
N11828,N17162,3
N11829,N6810,5
N11829,N8438,4
N11829,N17836,1
N11830,N23185,1
N11830,N10196,1
N11830,N6539,4
N11831,N18409,4
N11831,N7777,3
N11831,N16174,3
N11832,N8692,2
N11832,N3483,5
N11832,N18735,4
N11833,N17676,4
N11833,N6227,1
N11833,N20853,4
N11834,N17919,3
N11834,N1797,2
N11834,N3982,1
N11835,N17031,4
N11835,N11218,5
N11835,N15303,2
N11836,N11217,4
N11836,N19625,4
N11836,N9681,5
N11837,N1515,5
N11837,N20633,3
N11837,N19332,5
N11838,N18083,5
N11838,N3618,2
N11838,N17381,2
N11839,N4873,2
N11839,N21617,2
N11839,N18412,2
N11840,N14809,2
N11840,N17311,1
N11840,N7143,4
N11841,N11341,3
N11841,N13094,3
N11841,N4872,1
N11842,N3850,2
N11842,N8733,3
N11842,N1560,3
N11843,N5202,1
N11843,N17386,3
N11843,N5214,1
N11844,N7324,5
N11844,N19234,3
N11844,N13648,2
N11845,N18796,4
N11845,N22726,3
N11845,N1702,1
N11846,N2007,3
N11846,N20233,5
N11846,N3942,5
N11847,N20805,1
N11847,N21237,1
N11847,N7345,5
N11848,N5125,1
N11848,N24654,3
N11848,N11501,5
N11849,N5073,4
N11849,N4368,5
N11849,N20642,3
N11850,N10568,5
N11850,N24480,2
N11850,N4081,4
N11851,N6524,1
N11851,N11433,2
N11851,N15064,3
N11852,N12119,5
N11852,N5386,1
N11852,N9765,5
N11853,N3717,1
N11853,N12618,2
N11853,N10020,4
N11854,N2078,5
N11854,N11626,3
N11854,N9889,1
N11855,N1846,3
N11855,N18542,2
N11855,N5636,5
N11856,N4192,4
N11856,N11639,2
N11856,N2797,3
N11857,N13473,5
N11857,N20201,5
N11857,N11286,1
N11858,N2740,5
N11858,N7128,3
N11858,N11665,3
N11859,N5366,1
N11859,N12577,1
N11859,N2498,5
N11860,N2489,2
N11860,N19775,4
N11860,N1866,1
N11861,N14553,5
N11861,N16324,5
N11861,N18794,5
N11862,N10587,3
N11862,N11855,4
N11862,N8767,5
N11863,N4033,4
N11863,N16252,4
N11863,N16955,5
N11864,N17602,2
N11864,N1948,4
N11864,N4560,2
N11865,N12756,3
N11865,N1085,1
N11865,N22778,2
N11866,N23072,1
N11866,N5437,1
N11866,N14237,2
N11867,N8763,4
N11867,N663,1
N11867,N5924,4
N11868,N18972,5
N11868,N13004,3
N11868,N11647,3
N11869,N23075,4
N11869,N21383,4
N11869,N3610,5
N11870,N7053,3
N11870,N4098,1
N11870,N6133,5
N11871,N2277,5
N11871,N12526,4
N11871,N2872,3
N11872,N6033,4
N11872,N22650,4
N11872,N11004,4
N11873,N841,3
N11873,N7585,3
N11873,N10750,4
N11874,N20251,3
N11874,N18202,2
N11874,N22966,1
N11875,N3353,5
N11875,N12308,1
N11875,N22728,2
N11876,N3658,2
N11876,N17668,4
N11876,N14857,2
N11877,N13549,2
N11877,N8311,5
N11877,N12618,2
N11878,N14776,5
N11878,N4919,2
N11878,N2525,4
N11879,N477,5
N11879,N2814,3
N11879,N4466,1
N11880,N12464,1
N11880,N4762,5
N11880,N12709,4
N11881,N16387,3
N11881,N24671,2
N11881,N17771,1
N11882,N17866,4
N11882,N7523,4
N11882,N5983,1
N11883,N24513,1
N11883,N1858,5
N11883,N9176,1
N11884,N18251,2
N11884,N19235,5
N11884,N14716,4
N11885,N19963,2
N11885,N10804,1
N11885,N343,1
N11886,N3927,4
N11886,N22916,5
N11886,N19552,4
N11887,N21864,3
N11887,N13886,3
N11887,N11992,1
N11888,N149,2
N11888,N19989,3
N11888,N3055,3
N11889,N751,1
N11889,N2355,4
N11889,N11051,2
N11890,N18398,2
N11890,N22655,2
N11890,N21330,2
N11891,N14139,2
N11891,N1246,5
N11891,N4685,5
N11892,N12335,2
N11892,N6841,2
N11892,N12127,3
N11893,N699,5
N11893,N8289,2
N11893,N15659,5
N11894,N12891,3
N11894,N6379,1
N11894,N20698,5
N11895,N7612,4
N11895,N827,1
N11895,N12314,2
N11896,N3058,4
N11896,N6611,3
N11896,N3358,5
N11897,N18454,5
N11897,N5113,2
N11897,N8637,4
N11898,N23014,2
N11898,N7000,2
N11898,N21942,5
N11899,N5834,2
N11899,N21432,5
N11899,N18457,2
N11900,N5321,4
N11900,N1284,2
N11900,N13083,3
N11901,N7554,3
N11901,N21138,2
N11901,N10208,3
N11902,N10665,2
N11902,N10779,1
N11902,N2722,1
N11903,N13280,2
N11903,N20543,4
N11903,N21503,2
N11904,N23168,1
N11904,N7172,5
N11904,N12411,3
N11905,N11695,4
N11905,N23867,5
N11905,N11916,1
N11906,N15587,4
N11906,N7434,5
N11906,N19623,3
N11907,N23055,1
N11907,N6352,4
N11907,N23857,5
N11908,N19059,3
N11908,N4502,2
N11908,N4517,5
N11909,N6694,1
N11909,N3121,2
N11909,N13792,4
N11910,N22032,1
N11910,N5048,4
N11910,N24033,4
N11911,N21565,4
N11911,N3889,4
N11911,N698,2
N11912,N7352,5
N11912,N19481,1
N11912,N2654,4
N11913,N421,1
N11913,N6477,4
N11913,N2481,5
N11914,N4687,3
N11914,N12700,1
N11914,N5023,3
N11915,N7739,4
N11915,N16979,2
N11915,N1628,5
N11916,N2559,2
N11916,N18539,3
N11916,N8104,2
N11917,N20175,5
N11917,N1563,1
N11917,N10808,3
N11918,N5495,5
N11918,N22317,2
N11918,N1843,5
N11919,N9732,1
N11919,N20366,3
N11919,N7439,2
N11920,N15418,3
N11920,N2156,5
N11920,N20628,2
N11921,N2765,4
N11921,N4272,1
N11921,N15392,5
N11922,N8171,1
N11922,N5933,5
N11922,N21827,4
N11923,N8683,2
N11923,N5096,4
N11923,N22289,3
N11924,N12042,3
N11924,N5883,5
N11924,N13998,1
N11925,N9967,3
N11925,N2461,1
N11925,N7671,1
N11926,N3815,1
N11926,N23772,2
N11926,N12749,1
N11927,N4723,5
N11927,N14884,1
N11927,N20055,1
N11928,N21578,5
N11928,N6415,2
N11928,N14288,3
N11929,N11802,4
N11929,N14943,1
N11929,N17493,4
N11930,N7190,4
N11930,N22619,2
N11930,N20652,5
N11931,N14873,5
N11931,N13397,1
N11931,N4780,4
N11932,N6311,4
N11932,N1887,2
N11932,N24953,5
N11933,N17662,3
N11933,N13699,2
N11933,N6674,1
N11934,N12219,4
N11934,N15517,1
N11934,N10883,3
N11935,N7594,5
N11935,N20344,5
N11935,N15529,2
N11936,N15486,4
N11936,N4204,1
N11936,N6396,2
N11937,N8036,5
N11937,N5650,5
N11937,N19119,3
N11938,N16689,4
N11938,N4000,1
N11938,N10083,2
N11939,N7734,5
N11939,N9285,2
N11939,N553,3
N11940,N1403,2
N11940,N13356,1
N11940,N13913,3
N11941,N1410,2
N11941,N19109,3
N11941,N14961,1
N11942,N19716,5
N11942,N3173,4
N11942,N5369,4
N11943,N7000,5
N11943,N20152,5
N11943,N3741,4
N11944,N22626,4
N11944,N2549,2
N11944,N22691,5
N11945,N2827,3
N11945,N23602,3
N11945,N10990,2
N11946,N3170,3
N11946,N4104,4
N11946,N24405,5
N11947,N19081,5
N11947,N11821,2
N11947,N792,4
N11948,N2413,3
N11948,N19902,4
N11948,N1770,5
N11949,N9554,5
N11949,N6887,5
N11949,N16231,3
N11950,N17755,2
N11950,N6474,3
N11950,N4356,3
N11951,N5747,5
N11951,N5786,5
N11951,N9149,4
N11952,N21993,2
N11952,N9519,2
N11952,N16074,5
N11953,N24450,5
N11953,N7026,3
N11953,N6419,3
N11954,N4669,4
N11954,N974,1
N11954,N13101,1
N11955,N2388,4
N11955,N8966,3
N11955,N13154,3
N11956,N19879,1
N11956,N16283,5
N11956,N21950,1
N11957,N3522,4
N11957,N23725,3
N11957,N15369,1
N11958,N4855,4
N11958,N14078,4
N11958,N4620,1
N11959,N13080,1
N11959,N4815,4
N11959,N2081,5
N11960,N2119,3
N11960,N19710,3
N11960,N4742,2
N11961,N1390,4
N11961,N3519,3
N11961,N16291,2
N11962,N3402,4
N11962,N8277,1
N11962,N9522,3
N11963,N23720,3
N11963,N5501,5
N11963,N6385,4
N11964,N7011,3
N11964,N21984,4
N11964,N863,4
N11965,N17200,2
N11965,N19148,1
N11965,N10813,2
N11966,N23014,2
N11966,N15119,5
N11966,N9247,5
N11967,N24465,1
N11967,N11273,5
N11967,N13342,5
N11968,N10852,4
N11968,N1990,4
N11968,N7295,5
N11969,N943,4
N11969,N11674,5
N11969,N403,3
N11970,N3103,3
N11970,N3532,3
N11970,N16481,1
N11971,N23309,1
N11971,N24036,1
N11971,N24175,4
N11972,N6825,3
N11972,N15162,2
N11972,N15297,3
N11973,N22294,1
N11973,N3765,2
N11973,N7586,4
N11974,N22413,1
N11974,N10212,4
N11974,N17732,5
N11975,N6037,3
N11975,N3365,5
N11975,N1765,1
N11976,N5582,5
N11976,N7179,5
N11976,N10427,1
N11977,N19748,2
N11977,N251,3
N11977,N4218,1
N11978,N1488,5
N11978,N20122,4
N11978,N7112,3
N11979,N12884,5
N11979,N11006,1
N11979,N538,1
N11980,N20630,1
N11980,N10551,2
N11980,N22489,4
N11981,N4473,5
N11981,N8671,5
N11981,N720,2
N11982,N4009,2
N11982,N2455,5
N11982,N23297,5
N11983,N7749,4
N11983,N5378,1
N11983,N4457,4
N11984,N18401,3
N11984,N17240,4
N11984,N8775,3
N11985,N5564,4
N11985,N1109,1
N11985,N2759,2
N11986,N9519,3
N11986,N2487,1
N11986,N24095,2
N11987,N11280,4
N11987,N21337,5
N11987,N4313,2
N11988,N196,4
N11988,N8831,4
N11988,N12953,5
N11989,N9773,2
N11989,N22889,2
N11989,N9794,4
N11990,N10711,1
N11990,N808,1
N11990,N4768,1
N11991,N4267,4
N11991,N16640,2
N11991,N1122,5
N11992,N1776,1
N11992,N21709,5
N11992,N5806,4
N11993,N5460,1
N11993,N23941,4
N11993,N20623,4
N11994,N7235,2
N11994,N12208,3
N11994,N18051,4
N11995,N7019,2
N11995,N17782,1
N11995,N15657,1
N11996,N3993,2
N11996,N4548,5
N11996,N7281,4
N11997,N13329,3
N11997,N6353,2
N11997,N19164,4
N11998,N24665,5
N11998,N3838,2
N11998,N3981,4
N11999,N13703,4
N11999,N2109,4
N11999,N15768,1
N12000,N488,5
N12000,N4420,1
N12000,N3961,4
N12001,N6125,4
N12001,N12424,1
N12001,N6587,5
N12002,N10439,1
N12002,N6357,1
N12002,N22044,1
N12003,N1442,3
N12003,N21701,5
N12003,N341,4
N12004,N12726,5
N12004,N14463,1
N12004,N694,5
N12005,N8185,3
N12005,N12997,3
N12005,N13277,5
N12006,N3159,4
N12006,N10715,4
N12006,N14551,3
N12007,N16539,1
N12007,N3990,1
N12007,N4677,4
N12008,N22812,2
N12008,N6486,3
N12008,N18963,4
N12009,N14822,1
N12009,N3721,4
N12009,N5728,4
N12010,N13169,2
N12010,N2954,2
N12010,N15950,4
N12011,N3000,3
N12011,N15668,4
N12011,N19387,2
N12012,N13697,4
N12012,N4366,2
N12012,N16921,5
N12013,N10242,4
N12013,N24187,5
N12013,N23524,1
N12014,N13641,1
N12014,N9996,5
N12014,N17251,4
N12015,N3085,2
N12015,N10467,4
N12015,N7536,4
N12016,N5749,1
N12016,N11010,5
N12016,N23545,5
N12017,N9340,5
N12017,N4331,1
N12017,N15039,5
N12018,N16539,3
N12018,N2208,1
N12018,N791,5
N12019,N6622,3
N12019,N19176,2
N12019,N11595,4
N12020,N776,1
N12020,N23262,3
N12020,N8363,3
N12021,N6388,2
N12021,N8311,4
N12021,N3544,4
N12022,N508,4
N12022,N10170,1
N12022,N20418,1
N12023,N3306,1
N12023,N11596,4
N12023,N14288,2
N12024,N7502,3
N12024,N5040,1
N12024,N20414,5
N12025,N20333,1
N12025,N2393,2
N12025,N24780,2
N12026,N16886,5
N12026,N18827,4
N12026,N15683,1
N12027,N5862,4
N12027,N19913,5
N12027,N346,1
N12028,N16514,3
N12028,N6860,1
N12028,N1572,1
N12029,N11704,1
N12029,N19324,4
N12029,N7214,1
N12030,N17358,5
N12030,N18410,2
N12030,N8074,5
N12031,N165,5
N12031,N18149,1
N12031,N20283,5
N12032,N6408,4
N12032,N98,3
N12032,N21561,5
N12033,N17546,3
N12033,N4107,2
N12033,N8607,5
N12034,N14642,4
N12034,N21710,4
N12034,N14053,1
N12035,N23377,1
N12035,N11188,2
N12035,N56,5
N12036,N7031,3
N12036,N2507,5
N12036,N24048,2
N12037,N1878,4
N12037,N3713,2
N12037,N9810,5
N12038,N11071,2
N12038,N1878,5
N12038,N5961,4
N12039,N14694,2
N12039,N24599,3
N12039,N9928,3
N12040,N14632,2
N12040,N18422,1
N12040,N6233,4
N12041,N870,1
N12041,N14673,4
N12041,N13937,5
N12042,N22313,1
N12042,N22709,2
N12042,N12890,1
N12043,N275,5
N12043,N12155,1
N12043,N532,2
N12044,N2893,4
N12044,N8803,3
N12044,N13229,3
N12045,N3330,4
N12045,N17392,2
N12045,N15716,3
N12046,N4019,4
N12046,N20112,3
N12046,N20143,4
N12047,N2304,5
N12047,N24353,5
N12047,N4226,4
N12048,N20364,4
N12048,N2834,1
N12048,N17259,4
N12049,N22462,3
N12049,N12145,5
N12049,N2612,1
N12050,N2913,5
N12050,N5227,2
N12050,N17875,3
N12051,N2391,1
N12051,N21637,1
N12051,N596,1
N12052,N24227,2
N12052,N628,5
N12052,N21633,3
N12053,N3078,4
N12053,N88,2
N12053,N23943,5
N12054,N20458,4
N12054,N407,3
N12054,N11226,1
N12055,N9374,5
N12055,N5248,5
N12055,N11579,2
N12056,N5578,2
N12056,N1927,5
N12056,N24534,1
N12057,N552,1
N12057,N6865,4
N12057,N13168,3
N12058,N7054,3
N12058,N13907,3
N12058,N22910,3
N12059,N3885,2
N12059,N2426,1
N12059,N3061,3
N12060,N11487,2
N12060,N3235,3
N12060,N7731,2
N12061,N1204,3
N12061,N17872,1
N12061,N14010,4
